hour,establishment,highlights,count,mean,std,min,max,25%,50%,75%
11,Quick Bites,Disabled Friendly,6539.0,3.921042972931641,0.8883120339400997,0.0,4.9,3.8,4.1,4.4
12,Quick Bites,Disabled Friendly,1035.0,3.5429951690821255,1.2390786786682346,0.0,4.9,3.5,3.9,4.3
13,Quick Bites,Disabled Friendly,604.0,3.435264900662252,1.2650151957450266,0.0,4.9,3.4,3.8,4.2
14,Quick Bites,Disabled Friendly,675.0,3.817037037037037,0.9135430700096856,0.0,4.9,3.7,4.0,4.3
15,Quick Bites,Disabled Friendly,525.0,3.8939047619047624,0.8795606285579989,0.0,4.9,3.7,4.0,4.4
16,Quick Bites,Disabled Friendly,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
17,Quick Bites,Disabled Friendly,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
18,Quick Bites,Disabled Friendly,23.0,4.3,0.5090097337879791,3.4,4.9,4.0,4.0,4.9
19,Quick Bites,Disabled Friendly,40.0,4.2,0.4012800032715824,3.4,4.9,4.0,4.05,4.1
20,Quick Bites,Disabled Friendly,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
21,Quick Bites,Disabled Friendly,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
22,Quick Bites,Disabled Friendly,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
23,Quick Bites,Disabled Friendly,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
0,Quick Bites,Takeaway Available,0.0,,,,,,,
1,Quick Bites,Takeaway Available,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
2,Quick Bites,Takeaway Available,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
3,Quick Bites,Takeaway Available,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
4,Quick Bites,Takeaway Available,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
5,Quick Bites,Takeaway Available,18598.0,3.7328583718679424,1.0161880107976,0.0,4.9,3.6,4.0,4.3
6,Quick Bites,Takeaway Available,17890.0,3.7433147009502514,1.0014469223016058,0.0,4.9,3.6,4.0,4.3
7,Quick Bites,Takeaway Available,16726.0,3.758920243931603,0.9808109301460173,0.0,4.9,3.6,4.0,4.3
8,Quick Bites,Takeaway Available,15203.0,3.798026705255541,0.9328620483122196,0.0,4.9,3.7,4.0,4.3
9,Quick Bites,Takeaway Available,13785.0,3.833899165759884,0.8839064138529636,0.0,4.9,3.7,4.0,4.3
10,Quick Bites,Takeaway Available,11733.0,3.869368447967272,0.857642037998724,0.0,4.9,3.7,4.1,4.3
11,Quick Bites,Takeaway Available,6539.0,3.921042972931641,0.8883120339400997,0.0,4.9,3.8,4.1,4.4
12,Quick Bites,Takeaway Available,1035.0,3.5429951690821255,1.2390786786682346,0.0,4.9,3.5,3.9,4.3
13,Quick Bites,Takeaway Available,604.0,3.435264900662252,1.2650151957450266,0.0,4.9,3.4,3.8,4.2
14,Quick Bites,Takeaway Available,675.0,3.817037037037037,0.9135430700096856,0.0,4.9,3.7,4.0,4.3
15,Quick Bites,Takeaway Available,525.0,3.8939047619047624,0.8795606285579989,0.0,4.9,3.7,4.0,4.4
16,Quick Bites,Takeaway Available,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
17,Quick Bites,Takeaway Available,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
18,Quick Bites,Takeaway Available,23.0,4.3,0.5090097337879791,3.4,4.9,4.0,4.0,4.9
19,Quick Bites,Takeaway Available,40.0,4.2,0.4012800032715824,3.4,4.9,4.0,4.05,4.1
20,Quick Bites,Takeaway Available,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
21,Quick Bites,Takeaway Available,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
22,Quick Bites,Takeaway Available,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
23,Quick Bites,Takeaway Available,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
0,Quick Bites,Seaside,0.0,,,,,,,
1,Quick Bites,Seaside,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
2,Quick Bites,Seaside,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
3,Quick Bites,Seaside,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
4,Quick Bites,Seaside,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
5,Quick Bites,Seaside,18598.0,3.7328583718679424,1.0161880107976,0.0,4.9,3.6,4.0,4.3
6,Quick Bites,Seaside,17890.0,3.7433147009502514,1.0014469223016058,0.0,4.9,3.6,4.0,4.3
7,Quick Bites,Seaside,16726.0,3.758920243931603,0.9808109301460173,0.0,4.9,3.6,4.0,4.3
8,Quick Bites,Seaside,15203.0,3.798026705255541,0.9328620483122196,0.0,4.9,3.7,4.0,4.3
9,Quick Bites,Seaside,13785.0,3.833899165759884,0.8839064138529636,0.0,4.9,3.7,4.0,4.3
10,Quick Bites,Seaside,11733.0,3.869368447967272,0.857642037998724,0.0,4.9,3.7,4.1,4.3
11,Quick Bites,Seaside,6539.0,3.921042972931641,0.8883120339400997,0.0,4.9,3.8,4.1,4.4
12,Quick Bites,Seaside,1035.0,3.5429951690821255,1.2390786786682346,0.0,4.9,3.5,3.9,4.3
13,Quick Bites,Seaside,604.0,3.435264900662252,1.2650151957450266,0.0,4.9,3.4,3.8,4.2
14,Quick Bites,Seaside,675.0,3.817037037037037,0.9135430700096856,0.0,4.9,3.7,4.0,4.3
15,Quick Bites,Seaside,525.0,3.8939047619047624,0.8795606285579989,0.0,4.9,3.7,4.0,4.4
16,Quick Bites,Seaside,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
17,Quick Bites,Seaside,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
18,Quick Bites,Seaside,23.0,4.3,0.5090097337879791,3.4,4.9,4.0,4.0,4.9
19,Quick Bites,Seaside,40.0,4.2,0.4012800032715824,3.4,4.9,4.0,4.05,4.1
20,Quick Bites,Seaside,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
21,Quick Bites,Seaside,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
22,Quick Bites,Seaside,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
23,Quick Bites,Seaside,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
0,Quick Bites,Private Dining Area Available,0.0,,,,,,,
1,Quick Bites,Private Dining Area Available,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
2,Quick Bites,Private Dining Area Available,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
3,Quick Bites,Private Dining Area Available,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
4,Quick Bites,Private Dining Area Available,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
5,Quick Bites,Private Dining Area Available,18598.0,3.7328583718679424,1.0161880107976,0.0,4.9,3.6,4.0,4.3
6,Quick Bites,Private Dining Area Available,17890.0,3.7433147009502514,1.0014469223016058,0.0,4.9,3.6,4.0,4.3
7,Quick Bites,Private Dining Area Available,16726.0,3.758920243931603,0.9808109301460173,0.0,4.9,3.6,4.0,4.3
8,Quick Bites,Private Dining Area Available,15203.0,3.798026705255541,0.9328620483122196,0.0,4.9,3.7,4.0,4.3
9,Quick Bites,Private Dining Area Available,13785.0,3.833899165759884,0.8839064138529636,0.0,4.9,3.7,4.0,4.3
10,Quick Bites,Private Dining Area Available,11733.0,3.869368447967272,0.857642037998724,0.0,4.9,3.7,4.1,4.3
11,Quick Bites,Private Dining Area Available,6539.0,3.921042972931641,0.8883120339400997,0.0,4.9,3.8,4.1,4.4
12,Quick Bites,Private Dining Area Available,1035.0,3.5429951690821255,1.2390786786682346,0.0,4.9,3.5,3.9,4.3
13,Quick Bites,Private Dining Area Available,604.0,3.435264900662252,1.2650151957450266,0.0,4.9,3.4,3.8,4.2
14,Quick Bites,Private Dining Area Available,675.0,3.817037037037037,0.9135430700096856,0.0,4.9,3.7,4.0,4.3
15,Quick Bites,Private Dining Area Available,525.0,3.8939047619047624,0.8795606285579989,0.0,4.9,3.7,4.0,4.4
16,Quick Bites,Private Dining Area Available,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
17,Quick Bites,Private Dining Area Available,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
18,Quick Bites,Private Dining Area Available,23.0,4.3,0.5090097337879791,3.4,4.9,4.0,4.0,4.9
19,Quick Bites,Private Dining Area Available,40.0,4.2,0.4012800032715824,3.4,4.9,4.0,4.05,4.1
20,Quick Bites,Private Dining Area Available,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
21,Quick Bites,Private Dining Area Available,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
22,Quick Bites,Private Dining Area Available,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
23,Quick Bites,Private Dining Area Available,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
0,Quick Bites,Gaming Area,0.0,,,,,,,
1,Quick Bites,Gaming Area,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
2,Quick Bites,Gaming Area,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
3,Quick Bites,Gaming Area,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
4,Quick Bites,Gaming Area,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
5,Quick Bites,Gaming Area,18598.0,3.7328583718679424,1.0161880107976,0.0,4.9,3.6,4.0,4.3
6,Quick Bites,Gaming Area,17890.0,3.7433147009502514,1.0014469223016058,0.0,4.9,3.6,4.0,4.3
7,Quick Bites,Gaming Area,16726.0,3.758920243931603,0.9808109301460173,0.0,4.9,3.6,4.0,4.3
8,Quick Bites,Gaming Area,15203.0,3.798026705255541,0.9328620483122196,0.0,4.9,3.7,4.0,4.3
9,Quick Bites,Gaming Area,13785.0,3.833899165759884,0.8839064138529636,0.0,4.9,3.7,4.0,4.3
10,Quick Bites,Gaming Area,11733.0,3.869368447967272,0.857642037998724,0.0,4.9,3.7,4.1,4.3
11,Quick Bites,Gaming Area,6539.0,3.921042972931641,0.8883120339400997,0.0,4.9,3.8,4.1,4.4
12,Quick Bites,Gaming Area,1035.0,3.5429951690821255,1.2390786786682346,0.0,4.9,3.5,3.9,4.3
13,Quick Bites,Gaming Area,604.0,3.435264900662252,1.2650151957450266,0.0,4.9,3.4,3.8,4.2
14,Quick Bites,Gaming Area,675.0,3.817037037037037,0.9135430700096856,0.0,4.9,3.7,4.0,4.3
15,Quick Bites,Gaming Area,525.0,3.8939047619047624,0.8795606285579989,0.0,4.9,3.7,4.0,4.4
16,Quick Bites,Gaming Area,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
17,Quick Bites,Gaming Area,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
18,Quick Bites,Gaming Area,23.0,4.3,0.5090097337879791,3.4,4.9,4.0,4.0,4.9
19,Quick Bites,Gaming Area,40.0,4.2,0.4012800032715824,3.4,4.9,4.0,4.05,4.1
20,Quick Bites,Gaming Area,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
21,Quick Bites,Gaming Area,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
22,Quick Bites,Gaming Area,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
23,Quick Bites,Gaming Area,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
0,Quick Bites,Entry Fee,0.0,,,,,,,
1,Quick Bites,Entry Fee,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
2,Quick Bites,Entry Fee,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
3,Quick Bites,Entry Fee,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
4,Quick Bites,Entry Fee,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
5,Quick Bites,Entry Fee,18598.0,3.7328583718679424,1.0161880107976,0.0,4.9,3.6,4.0,4.3
6,Quick Bites,Entry Fee,17890.0,3.7433147009502514,1.0014469223016058,0.0,4.9,3.6,4.0,4.3
7,Quick Bites,Entry Fee,16726.0,3.758920243931603,0.9808109301460173,0.0,4.9,3.6,4.0,4.3
8,Quick Bites,Entry Fee,15203.0,3.798026705255541,0.9328620483122196,0.0,4.9,3.7,4.0,4.3
9,Quick Bites,Entry Fee,13785.0,3.833899165759884,0.8839064138529636,0.0,4.9,3.7,4.0,4.3
10,Quick Bites,Entry Fee,11733.0,3.869368447967272,0.857642037998724,0.0,4.9,3.7,4.1,4.3
11,Quick Bites,Entry Fee,6539.0,3.921042972931641,0.8883120339400997,0.0,4.9,3.8,4.1,4.4
12,Quick Bites,Entry Fee,1035.0,3.5429951690821255,1.2390786786682346,0.0,4.9,3.5,3.9,4.3
13,Quick Bites,Entry Fee,604.0,3.435264900662252,1.2650151957450266,0.0,4.9,3.4,3.8,4.2
14,Quick Bites,Entry Fee,675.0,3.817037037037037,0.9135430700096856,0.0,4.9,3.7,4.0,4.3
15,Quick Bites,Entry Fee,525.0,3.8939047619047624,0.8795606285579989,0.0,4.9,3.7,4.0,4.4
16,Quick Bites,Entry Fee,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
17,Quick Bites,Entry Fee,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
18,Quick Bites,Entry Fee,23.0,4.3,0.5090097337879791,3.4,4.9,4.0,4.0,4.9
19,Quick Bites,Entry Fee,40.0,4.2,0.4012800032715824,3.4,4.9,4.0,4.05,4.1
20,Quick Bites,Entry Fee,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
21,Quick Bites,Entry Fee,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
22,Quick Bites,Entry Fee,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
23,Quick Bites,Entry Fee,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
0,Quick Bites,Serves Cocktails,0.0,,,,,,,
1,Quick Bites,Serves Cocktails,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
2,Quick Bites,Serves Cocktails,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
3,Quick Bites,Serves Cocktails,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
4,Quick Bites,Serves Cocktails,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
5,Quick Bites,Serves Cocktails,18598.0,3.7328583718679424,1.0161880107976,0.0,4.9,3.6,4.0,4.3
6,Quick Bites,Serves Cocktails,17890.0,3.7433147009502514,1.0014469223016058,0.0,4.9,3.6,4.0,4.3
7,Quick Bites,Serves Cocktails,16726.0,3.758920243931603,0.9808109301460173,0.0,4.9,3.6,4.0,4.3
8,Quick Bites,Serves Cocktails,15203.0,3.798026705255541,0.9328620483122196,0.0,4.9,3.7,4.0,4.3
9,Quick Bites,Serves Cocktails,13785.0,3.833899165759884,0.8839064138529636,0.0,4.9,3.7,4.0,4.3
10,Quick Bites,Serves Cocktails,11733.0,3.869368447967272,0.857642037998724,0.0,4.9,3.7,4.1,4.3
11,Quick Bites,Serves Cocktails,6539.0,3.921042972931641,0.8883120339400997,0.0,4.9,3.8,4.1,4.4
12,Quick Bites,Serves Cocktails,1035.0,3.5429951690821255,1.2390786786682346,0.0,4.9,3.5,3.9,4.3
13,Quick Bites,Serves Cocktails,604.0,3.435264900662252,1.2650151957450266,0.0,4.9,3.4,3.8,4.2
14,Quick Bites,Serves Cocktails,675.0,3.817037037037037,0.9135430700096856,0.0,4.9,3.7,4.0,4.3
15,Quick Bites,Serves Cocktails,525.0,3.8939047619047624,0.8795606285579989,0.0,4.9,3.7,4.0,4.4
16,Quick Bites,Serves Cocktails,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
17,Quick Bites,Serves Cocktails,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
18,Quick Bites,Serves Cocktails,23.0,4.3,0.5090097337879791,3.4,4.9,4.0,4.0,4.9
19,Quick Bites,Serves Cocktails,40.0,4.2,0.4012800032715824,3.4,4.9,4.0,4.05,4.1
20,Quick Bites,Serves Cocktails,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
21,Quick Bites,Serves Cocktails,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
22,Quick Bites,Serves Cocktails,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
23,Quick Bites,Serves Cocktails,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
0,Quick Bites,Catering Available,0.0,,,,,,,
1,Quick Bites,Catering Available,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
2,Quick Bites,Catering Available,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
3,Quick Bites,Catering Available,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
4,Quick Bites,Catering Available,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
5,Quick Bites,Catering Available,18598.0,3.7328583718679424,1.0161880107976,0.0,4.9,3.6,4.0,4.3
6,Quick Bites,Catering Available,17890.0,3.7433147009502514,1.0014469223016058,0.0,4.9,3.6,4.0,4.3
7,Quick Bites,Catering Available,16726.0,3.758920243931603,0.9808109301460173,0.0,4.9,3.6,4.0,4.3
8,Quick Bites,Catering Available,15203.0,3.798026705255541,0.9328620483122196,0.0,4.9,3.7,4.0,4.3
9,Quick Bites,Catering Available,13785.0,3.833899165759884,0.8839064138529636,0.0,4.9,3.7,4.0,4.3
10,Quick Bites,Catering Available,11733.0,3.869368447967272,0.857642037998724,0.0,4.9,3.7,4.1,4.3
11,Quick Bites,Catering Available,6539.0,3.921042972931641,0.8883120339400997,0.0,4.9,3.8,4.1,4.4
12,Quick Bites,Catering Available,1035.0,3.5429951690821255,1.2390786786682346,0.0,4.9,3.5,3.9,4.3
13,Quick Bites,Catering Available,604.0,3.435264900662252,1.2650151957450266,0.0,4.9,3.4,3.8,4.2
14,Quick Bites,Catering Available,675.0,3.817037037037037,0.9135430700096856,0.0,4.9,3.7,4.0,4.3
15,Quick Bites,Catering Available,525.0,3.8939047619047624,0.8795606285579989,0.0,4.9,3.7,4.0,4.4
16,Quick Bites,Catering Available,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
17,Quick Bites,Catering Available,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
18,Quick Bites,Catering Available,23.0,4.3,0.5090097337879791,3.4,4.9,4.0,4.0,4.9
19,Quick Bites,Catering Available,40.0,4.2,0.4012800032715824,3.4,4.9,4.0,4.05,4.1
20,Quick Bites,Catering Available,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
21,Quick Bites,Catering Available,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
22,Quick Bites,Catering Available,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
23,Quick Bites,Catering Available,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
0,Quick Bites,Digital Payments Accepted,0.0,,,,,,,
1,Quick Bites,Digital Payments Accepted,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
2,Quick Bites,Digital Payments Accepted,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
3,Quick Bites,Digital Payments Accepted,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
4,Quick Bites,Digital Payments Accepted,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
5,Quick Bites,Digital Payments Accepted,18598.0,3.7328583718679424,1.0161880107976,0.0,4.9,3.6,4.0,4.3
6,Quick Bites,Digital Payments Accepted,17890.0,3.7433147009502514,1.0014469223016058,0.0,4.9,3.6,4.0,4.3
7,Quick Bites,Digital Payments Accepted,16726.0,3.758920243931603,0.9808109301460173,0.0,4.9,3.6,4.0,4.3
8,Quick Bites,Digital Payments Accepted,15203.0,3.798026705255541,0.9328620483122196,0.0,4.9,3.7,4.0,4.3
9,Quick Bites,Digital Payments Accepted,13785.0,3.833899165759884,0.8839064138529636,0.0,4.9,3.7,4.0,4.3
10,Quick Bites,Digital Payments Accepted,11733.0,3.869368447967272,0.857642037998724,0.0,4.9,3.7,4.1,4.3
11,Quick Bites,Digital Payments Accepted,6539.0,3.921042972931641,0.8883120339400997,0.0,4.9,3.8,4.1,4.4
12,Quick Bites,Digital Payments Accepted,1035.0,3.5429951690821255,1.2390786786682346,0.0,4.9,3.5,3.9,4.3
13,Quick Bites,Digital Payments Accepted,604.0,3.435264900662252,1.2650151957450266,0.0,4.9,3.4,3.8,4.2
14,Quick Bites,Digital Payments Accepted,675.0,3.817037037037037,0.9135430700096856,0.0,4.9,3.7,4.0,4.3
15,Quick Bites,Digital Payments Accepted,525.0,3.8939047619047624,0.8795606285579989,0.0,4.9,3.7,4.0,4.4
16,Quick Bites,Digital Payments Accepted,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
17,Quick Bites,Digital Payments Accepted,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
18,Quick Bites,Digital Payments Accepted,23.0,4.3,0.5090097337879791,3.4,4.9,4.0,4.0,4.9
19,Quick Bites,Digital Payments Accepted,40.0,4.2,0.4012800032715824,3.4,4.9,4.0,4.05,4.1
20,Quick Bites,Digital Payments Accepted,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
21,Quick Bites,Digital Payments Accepted,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
22,Quick Bites,Digital Payments Accepted,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
23,Quick Bites,Digital Payments Accepted,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
0,Quick Bites,Pre-Ordering Required,0.0,,,,,,,
1,Quick Bites,Pre-Ordering Required,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
2,Quick Bites,Pre-Ordering Required,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
3,Quick Bites,Pre-Ordering Required,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
4,Quick Bites,Pre-Ordering Required,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
5,Quick Bites,Pre-Ordering Required,18598.0,3.7328583718679424,1.0161880107976,0.0,4.9,3.6,4.0,4.3
6,Quick Bites,Pre-Ordering Required,17890.0,3.7433147009502514,1.0014469223016058,0.0,4.9,3.6,4.0,4.3
7,Quick Bites,Pre-Ordering Required,16726.0,3.758920243931603,0.9808109301460173,0.0,4.9,3.6,4.0,4.3
8,Quick Bites,Pre-Ordering Required,15203.0,3.798026705255541,0.9328620483122196,0.0,4.9,3.7,4.0,4.3
9,Quick Bites,Pre-Ordering Required,13785.0,3.833899165759884,0.8839064138529636,0.0,4.9,3.7,4.0,4.3
10,Quick Bites,Pre-Ordering Required,11733.0,3.869368447967272,0.857642037998724,0.0,4.9,3.7,4.1,4.3
11,Quick Bites,Pre-Ordering Required,6539.0,3.921042972931641,0.8883120339400997,0.0,4.9,3.8,4.1,4.4
12,Quick Bites,Pre-Ordering Required,1035.0,3.5429951690821255,1.2390786786682346,0.0,4.9,3.5,3.9,4.3
13,Quick Bites,Pre-Ordering Required,604.0,3.435264900662252,1.2650151957450266,0.0,4.9,3.4,3.8,4.2
14,Quick Bites,Pre-Ordering Required,675.0,3.817037037037037,0.9135430700096856,0.0,4.9,3.7,4.0,4.3
15,Quick Bites,Pre-Ordering Required,525.0,3.8939047619047624,0.8795606285579989,0.0,4.9,3.7,4.0,4.4
16,Quick Bites,Pre-Ordering Required,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
17,Quick Bites,Pre-Ordering Required,14.0,4.492857142857142,0.5797403738734274,3.4,4.9,3.8499999999999996,4.9,4.9
18,Quick Bites,Pre-Ordering Required,23.0,4.3,0.5090097337879791,3.4,4.9,4.0,4.0,4.9
19,Quick Bites,Pre-Ordering Required,40.0,4.2,0.4012800032715824,3.4,4.9,4.0,4.05,4.1
20,Quick Bites,Pre-Ordering Required,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
21,Quick Bites,Pre-Ordering Required,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
22,Quick Bites,Pre-Ordering Required,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
23,Quick Bites,Pre-Ordering Required,45.0,4.21111111111111,0.3791271208148711,3.4,4.9,4.0,4.1,4.3
0,Quick Bites,Table booking recommended,0.0,,,,,,,
1,Quick Bites,Table booking recommended,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
2,Quick Bites,Table booking recommended,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
3,Quick Bites,Table booking recommended,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
4,Quick Bites,Table booking recommended,18868.0,3.725137799448802,1.026640094685354,0.0,4.9,3.6,4.0,4.3
5,Quick Bites,Table booking recommended,18598.0,3.7328583718679424,1.0161880107976,0.0,4.9,3.6,4.0,4.3
6,Quick Bites,Table booking recommended,17890.0,3.7433147009502514,1.0014469223016058,0.0,4.9,3.6,4.0,4.3
7,Quick Bites,Table booking recommended,16726.0,3.758920243931603,0.9808109301460173,0.0,4.9,3.6,4.0,4.3
8,Quick Bites,Table booking recommended,15203.0,3.798026705255541,0.9328620483122196,0.0,4.9,3.7,4.0,4.3
9,Quick Bites,Table booking recommended,13785.0,3.833899165759884,0.8839064138529636,0.0,4.9,3.7,4.0,4.3
10,Quick Bites,Table booking recommended,11733.0,3.869368447967272,0.857642037998724,0.0,4.9,3.7,4.1,4.3
11,Quick Bites,Table booking recommended,6539.0,3.921042972931641,0.8883120339400997,0.0,4.9,3.8,4.1,4.4
